Numéro,Nom,Catégorie,Sous-catégorie,Origine,Volume,Prix,Inventaire,Inventaire (quantité),Inventaire (valeur)
619445,Leeuwin Estate Art Series Cabernet Sauvignon 2010,Wine,Red Wine,"Australia, Western Australia",750,59.0,34,25500,"200 600,00 $"
60244,Santa Alicia Gran Reserva de Los Andes Cabernet Sauvignon 2011,Wine,Red Wine,"Chile, Maipo Valley",750,15.95,34,25500,"54 230,00 $"
384206,Dominique Cornin Les Chevrières Pouilly-Fuissé 2011,Wine,White Wine,"France, Burgundy",750,43.95,34,25500,"149 430,00 $"
238485,Poole's Rock Chardonnay 2008,Wine,White Wine,"Australia, New South Wales",750,28.0,34,25500,"95 200,00 $"
641308,Louis Jadot Beaune 1Er Cru 2011,Wine,Red Wine,"France, Burgundy",750,44.95,34,25500,"152 830,00 $"
139287,Jameson Gold Reserve Irish Whiskey,Spirits,Whisky/Whiskey,Ireland,750,99.85,34,25500,"339 490,00 $"
408013,14 Kerner Nouveau - the Hanging Man,Wine,,"Canada, Ontario",750,11.95,34,25500,"40 630,00 $"
393199,Piazzano Chianti 2012,Wine,Red Wine,"Italy, Tuscany",750,14.95,34,25500,"50 830,00 $"
68882,Black Prince Chardonnay 2009,Wine,White Wine,"Canada, Ontario",750,14.95,34,25500,"50 830,00 $"
156539,Othello 2009,Wine,Red Wine,"USA, California",750,42.95,34,25500,"146 030,00 $"
377366,Matias Riccitelli the Apple Doesn't Fall Far From the Tree Malbec 2010,Wine,Red Wine,"Argentina, Mendoza",750,21.95,34,25500,"74 630,00 $"
365346,Silvio Grasso Annunziata Vigna Plicotti Barolo 2009,Wine,Red Wine,"Italy, Piedmont",750,79.0,34,25500,"268 600,00 $"
361378,Palatine Hills Neufeld Vineyard Meritage 2010,Wine,Red Wine,"Canada, Ontario",750,22.75,34,25500,"77 350,00 $"
149286,Thirty Bench Chardonnay 2007,Wine,White Wine,"Canada, Ontario",750,22.75,34,25500,"77 350,00 $"
381012,Domaine Damiens Tradition Madiran 2011,Wine,Red Wine,"France, Southwest",750,17.95,34,25500,"61 030,00 $"
357434,Castagner Millesimata Moscato D'Asti Grappa 2010,Spirits,Eau-de-Vie,"Italy, Veneto",700,38.75,36,25200,"139 500,00 $"
319756,Papidoux Calvados,Spirits,Eau-de-Vie,"France, Region Not Specified",700,25.95,36,25200,"93 420,00 $"
355826,Reif Vidal Icewine 2012 & Vidal Ice Syrup Wine & Dine Gift Set,Wine,Icewine,"Canada, Ontario",100,23.75,248,24800,"589 000,00 $"
327684,Moss Wood Cabernet Sauvignon 2009,Wine,Red Wine,"Australia, Western Australia",750,89.25,33,24750,"294 525,00 $"
376814,Wildass Sauvignon Blanc 2012,Wine,White Wine,"Canada, Ontario",750,16.95,33,24750,"55 935,00 $"
349019,Burrowing Owl Cabernet Franc 2012,Wine,Red Wine,"Canada, British Columbia",750,43.95,33,24750,"145 035,00 $"
382093,Bellingham Ancient Earth Cabernet Sauvignon 2012,Wine,Red Wine,"South Africa, Coastal Region",750,14.95,33,24750,"49 335,00 $"
399725,Marchesi Di Barolo Barolo del Comune Di Barolo 2010,Wine,Red Wine,"Italy, Piedmont",750,65.0,33,24750,"214 500,00 $"
346635,Remy Martin VSOP Gift Pack W / 2 Glasses,Spirits,Gift and Sampler Packs,"France, Cognac",750,89.95,33,24750,"296 835,00 $"
332825,Smoke & Gamble Reserve Cabernet / Merlot 2012,Wine,Red Wine,"Canada, Ontario",750,19.95,33,24750,"65 835,00 $"
236745,13Th Street June's Vineyard Chardonnay 2012,Wine,White Wine,"Canada, Ontario",750,21.95,33,24750,"72 435,00 $"
305433,Teusner Avatar Grenache / Mataro / Shiraz 2012,Wine,Red Wine,"Australia, South Australia",750,35.0,33,24750,"115 500,00 $"
939736,Ontanon Gran Reserva 2001,Wine,Red Wine,"Spain, Region Not Specified",750,39.95,33,24750,"131 835,00 $"
991356,Giuseppe Quintarelli Rosso del Bepi 2002,Wine,Red Wine,"Italy, Veneto",750,219.0,33,24750,"722 700,00 $"
101147,Giribaldi Barbaresco 2006,Wine,Red Wine,"Italy, Piedmont",750,32.95,33,24750,"108 735,00 $"
278697,Reyneke Cornerstone 2011,Wine,Red Wine,"South Africa, Stellenbosch",750,30.0,33,24750,"99 000,00 $"
65110,Vilmart & Cie Grand Cellier Premier Cru Brut Champagne,Wine,Champagne,"France, Champagne",750,79.0,33,24750,"260 700,00 $"
331066,The Tweeddale Aged 12 Years Blended Scotch Whisky,Spirits,Whisky/Whiskey,"United Kingdom, Scotland",700,49.75,35,24500,"174 125,00 $"
311449,Evans & Tate Metricup Road Chardonnay 2012,Wine,White Wine,"Australia, Western Australia",750,22.95,32,24000,"73 440,00 $"
297341,Lamadrid Matilde Single Vineyard Malbec 2007,Wine,Red Wine,"Argentina, Mendoza",750,44.75,32,24000,"143 200,00 $"
567370,Château D'Yquem 2006,Wine,White Wine,"France, Bordeaux",750,599.75,32,24000,"1 919 200,00 $"
126797,Porcupine Ridge Sauvignon Blanc 2014,Wine,White Wine,"South Africa, Western Cape",750,13.95,32,24000,"44 640,00 $"
378141,Pecchenino Le Coste Barolo 2009,Wine,Red Wine,"Italy, Piedmont",750,72.0,32,24000,"230 400,00 $"
161299,Napa Cellars Merlot 2012,Wine,Red Wine,"USA, California",750,24.95,32,24000,"79 840,00 $"
982413,Ridge Lytton Springs 2012,Wine,Red Wine,"USA, California",750,52.95,32,24000,"169 440,00 $"
341263,Wiser's Deluxe With Flask Gift Pack,Spirits,Gift and Sampler Packs,"Canada, Region Not Specified",750,31.95,32,24000,"102 240,00 $"
279562,Domaine Le Clos Des Cazaux La Tour Sarrasine Gigondas 2012,Wine,Red Wine,"France, Rhône",750,28.95,32,24000,"92 640,00 $"
955641,Roberto Voerzio Cerequio Barolo 2008,Wine,Red Wine,"Italy, Piedmont",750,259.0,32,24000,"828 800,00 $"
389742,Tabalí Reserva Chardonnay 2012,Wine,White Wine,"Chile, Limari Valley",750,13.95,32,24000,"44 640,00 $"
119958,Terra Vega Chardonnay Kpm 2014,Wine,White Wine,"Chile, Central Valley",750,9.94,32,24000,"31 808,00 $"
395756,Nals Margreid Punggl Pinot Grigio 2012,Wine,White Wine,"Italy, Südtirol/Alto Adige",750,37.0,32,24000,"118 400,00 $"
241794,Janneau Grand Armagnac VS,Spirits,Cognac / Armagnac,"France, Armagnac",750,29.95,32,24000,"95 840,00 $"
195230,Château Lespault-Martillac 2009,Wine,Red Wine,"France, Bordeaux",750,46.85,32,24000,"149 920,00 $"
261479,Château Certan de May 2010,Wine,Red Wine,"France, Bordeaux",750,164.85,32,24000,"527 520,00 $"
158063,Opus One 2009,Wine,Red Wine,"USA, California",750,399.95,32,24000,"1 279 840,00 $"
230581,Giordano Ricarico 2011,Wine,Red Wine,"Italy, Puglia",750,19.95,32,24000,"63 840,00 $"
38067,Pine Ridge Stags Leap District Cabernet Sauvignon 2010,Wine,Red Wine,"USA, California",750,133.0,32,24000,"425 600,00 $"
355081,Finca El Encinal Crianza 2010,Wine,Red Wine,"Spain, Ribera del Duero",750,17.95,32,24000,"57 440,00 $"
986356,Château de Beaucastel Châteauneuf-Du-Pape 2012,Wine,Red Wine,"France, Rhône",1500,179.95,16,24000,"287 920,00 $"
241653,Ridge Monte Bello Chardonnay 2011,Wine,White Wine,"USA, California",750,102.0,32,24000,"326 400,00 $"
603688,Forty Creek Barrel Select With Glasses,Spirits,Whisky/Whiskey,"Canada, Region Not Specified",750,29.95,32,24000,"95 840,00 $"
254854,Château La Providence 2010,Wine,Red Wine,"France, Bordeaux",750,139.85,32,24000,"447 520,00 $"
364380,Foreign Affair Dream 2012,Wine,Red Wine,"Canada, Ontario",750,29.95,32,24000,"95 840,00 $"
351379,Domäne Wachau Achleiten Smaragd Riesling 2011,Wine,White Wine,"Austria, Wachau",750,27.75,32,24000,"88 800,00 $"
368720,Sue-Ann Staff Vidal Icewine 2012,Wine,Icewine,"Canada, Ontario",200,24.95,119,23800,"296 905,00 $"
370460,Seth & Riley's Garage Hard Lemon,Ready-to-Drink/Coolers,Coolers,"Estonia, Region Not Specified",1980,13.95,12,23760,"16 740,00 $"
558288,Inniskillin Riesling Icewine 2012,Wine,Icewine,"Canada, Ontario",375,79.95,63,23625,"503 685,00 $"
290338,Tartufina Brandy With Black Truffle,Spirits,Brandy,Croatia,375,56.25,63,23625,"354 375,00 $"
341537,Kahlua Gingerbread,Spirits,Gift and Sampler Packs,"Mexico, Region Not Specified",375,5.95,63,23625,"37 485,00 $"
311878,Renaissance Elemental Porter,Beer,Ale,"New Zealand, Region Not Specified",500,5.09,47,23500,"23 923,00 $"
256636,Black Creek Olde Stout,Beer,Ale,"Canada, Ontario",500,4.45,47,23500,"20 915,00 $"
400622,Epiphany No 1 Belgian Quadrupel Aged on Cherry Wood,Beer,Ale,"Canada, Ontario",650,9.94,36,23400,"35 784,00 $"
405555,Chandon Rosé Sparkling,Wine,Sparkling Wine,"USA, California",750,33.95,31,23250,"105 245,00 $"
48710,Redhawk Vineyard Grateful Red Pinot Noir 2012,Wine,Red Wine,"USA, Oregon",750,21.95,31,23250,"68 045,00 $"
332064,Domaine Les Aphillanthes 1921 Rasteau 2012,Wine,Red Wine,"France, Rhône",750,37.95,31,23250,"117 645,00 $"
377564,Pelee Island Singing Moon Pinot Blanc 2012,Wine,White Wine,"Canada, Ontario",750,12.95,31,23250,"40 145,00 $"
391466,Bricklayer's Reward Big Pond Sauvignon Blanc 2013,Wine,White Wine,"Canada, Ontario",750,15.95,31,23250,"49 445,00 $"
269373,Ghost Pines Winemaker's Blend Zinfandel,Wine,Red Wine,"USA, California",750,19.95,31,23250,"61 845,00 $"
236513,Bailey's Hazelnut Flavour,Spirits,Liqueur/Liquor,"Ireland, Region Not Specified",750,29.95,31,23250,"92 845,00 $"
387142,Château Les Tuileries 2012,Wine,White Wine,"France, Bordeaux",750,14.95,31,23250,"46 345,00 $"
406215,Ardbeg Supernova the Ultimate Islay Single Malt,Spirits,Whisky/Whiskey,"United Kingdom, Scotland",750,335.95,31,23250,"1 041 445,00 $"
192898,Gloria Ferrer Sonoma Brut,Wine,Sparkling Wine,"USA, California",750,27.95,31,23250,"86 645,00 $"
102095,Château Léoville-Las Cases 2007,Wine,Red Wine,"France, Bordeaux",750,215.0,31,23250,"666 500,00 $"
121376,Fèlsina Fontalloro 2008,Wine,Red Wine,"Italy, Tuscany",750,77.0,31,23250,"238 700,00 $"
240093,Columbia Crest Grand Estates Cabernet Sauvignon 2012,Wine,Red Wine,"USA, Washington",750,17.95,31,23250,"55 645,00 $"
197491,Château Bouscaut Blanc 2009,Wine,White Wine,"France, Bordeaux",750,54.85,31,23250,"170 035,00 $"
972695,Panzano Chianti Classico 2008,Wine,Red Wine,"Italy, Tuscany",750,23.95,31,23250,"74 245,00 $"
287102,El Dorado 12 Year Old Gift Pack With 2 Glasses,Spirits,Gift and Sampler Packs,"Guyana, Region Not Specified",750,44.95,31,23250,"139 345,00 $"
374264,Château Vieille Dynastie 2011,Wine,Red Wine,"France, Bordeaux",750,25.95,31,23250,"80 445,00 $"
38562,Krug Grande Cuvée Brut Champagne,Wine,Champagne,"France, Champagne",750,277.95,31,23250,"861 645,00 $"
641944,Domaine Christian Moreau Père & Fils Valmur Chablis Grand Cru 2012,Wine,White Wine,"France, Burgundy",750,75.0,31,23250,"232 500,00 $"
136606,Château Cos D'Estournel 2008,Wine,Red Wine,"France, Bordeaux",750,179.0,31,23250,"554 900,00 $"
297911,Clos Les Montys Vieilles Vignes Muscadet Sèvre & Maine Sur Lie 2013,Wine,White Wine,"France, Loire",750,14.95,31,23250,"46 345,00 $"
390278,Waterloo Kolsch Sampler,Beer,Gift and Sampler Packs,"Canada, Ontario",2838,13.5,8,22704,"10 800,00 $"
350850,The Good Earth Chardonnay 2009,Wine,White Wine,"Canada, Ontario",750,14.75,30,22500,"44 250,00 $"
379164,Izway Bruce Shiraz 2010,Wine,Red Wine,"Australia, South Australia",750,48.25,30,22500,"144 750,00 $"
294736,Hat Trick VQA Gift Pack,Wine,Gift and Sampler Packs,"Canada, Ontario",1500,27.95,15,22500,"41 925,00 $"
359364,Sunnybrook Farm Chocolate Embrace 2012,Wine,Specialty Wines,"Canada, Ontario",375,17.95,60,22500,"107 700,00 $"
367581,Marnier XO Cognac,Spirits,Cognac / Armagnac,"France, Cognac",750,207.95,30,22500,"623 850,00 $"
896043,Hafner Zweigelt Classique Kp 2012,Wine,Red Wine,Austria,750,18.95,30,22500,"56 850,00 $"
387829,De Venoge Millésime Brut Champagne 1996,Wine,Champagne,"France, Champagne",1500,379.0,15,22500,"568 500,00 $"
343517,Tessellae Côtes Du Roussillon Old Vines Grenache / Syrah / Mourverde 2012,Wine,Red Wine,"France, Midi",750,18.95,30,22500,"56 850,00 $"
333245,Planet Oregon Pinot Noir 2012,Wine,Red Wine,"USA, Oregon",750,25.95,30,22500,"77 850,00 $"
64568,Arrowood Réserve Spéciale Cabernet Sauvignon 2009,Wine,Red Wine,"USA, California",750,100.0,30,22500,"300 000,00 $"
95802,Peter Zemmer Pinot Grigio 2013,Wine,White Wine,"Italy, Alto Adige",750,17.95,30,22500,"53 850,00 $"
233916,Alain Jaume & Fils Grande Garrigue Vacqueyras 2012,Wine,Red Wine,"France, Rhône",750,24.95,30,22500,"74 850,00 $"
259978,Château La Dominique 2010,Wine,Red Wine,"France, Bordeaux",750,84.85,30,22500,"254 550,00 $"
674911,Macrostie Pinot Noir 2012,Wine,Red Wine,"USA, California",750,34.95,30,22500,"104 850,00 $"
290056,Burgo Viejo Licenciado Reserva 2008,Wine,Red Wine,"Spain, Rioja",2250,95.95,10,22500,"95 950,00 $"
236232,Vitanza Riserva Brunello Di Montalcino 2007,Wine,Red Wine,"Italy, Tuscany",750,89.95,30,22500,"269 850,00 $"
146209,Viña Zaco Tempranillo 2011,Wine,Red Wine,"Spain, Rioja",750,14.95,30,22500,"44 850,00 $"
101444,San Silvestro Cantine Brumo Nebbiolo D'Alba 2012,Wine,Red Wine,"Italy, Piedmont",750,15.95,30,22500,"47 850,00 $"
344994,Château Doisy Daëne 2011,Wine,White Wine,"France, Bordeaux",375,49.0,59,22125,"289 100,00 $"
912659,Studert-Prüm Wehlener Sonnenuhr Riesling Spätlese 2012,Wine,White Wine,"Germany, Mosel",750,28.95,29,21750,"83 955,00 $"
385831,Quinta Da Romaneira Touriga Nacional 2010,Wine,Red Wine,"Portugal, Douro",750,29.95,29,21750,"86 855,00 $"
653683,Bouchard Père & Fils Montagny 1Er Cru 2011,Wine,White Wine,"France, Burgundy",750,29.95,29,21750,"86 855,00 $"
5496,Château de Pierreux Brouilly 2013,Wine,Red Wine,"France, Beaujolais",750,18.95,29,21750,"54 955,00 $"
246637,Château Rousseau de Sipian 2010,Wine,Red Wine,"France, Bordeaux",750,29.95,29,21750,"86 855,00 $"
153650,Licor de Maracuja Ezekiel's Passion Fruit,Spirits,Liqueur/Liquor,Portugal,750,24.95,29,21750,"72 355,00 $"
373449,Roberto Voerzio Brunate Barolo 2009,Wine,Red Wine,"Italy, Piedmont",750,289.0,29,21750,"838 100,00 $"
39305,La Face Cachée de La Pomme Neige Première Ice Cider 2011,Wine,Specialty Wines,"Canada, Quebec",375,24.95,58,21750,"144 710,00 $"
330936,Moulin de Gassac Chardonnay,Wine,White Wine,"France, Languedoc",750,9.94,29,21750,"28 826,00 $"
376806,Pintia 2009,Wine,Red Wine,"Spain, Toro",750,71.0,29,21750,"205 900,00 $"
280651,Lamole Di Lamole Riserva Chianti Classico 2010,Wine,Red Wine,"Italy, Tuscany",750,27.95,29,21750,"81 055,00 $"
344648,Luna Beberid Godello 2011,Wine,White Wine,"Spain, Bierzo",750,14.75,29,21750,"42 775,00 $"
367722,West Cork Original Irish Whiskey,Spirits,Whisky/Whiskey,"Ireland, Region Not Specified",750,34.95,29,21750,"101 355,00 $"
300053,Château de Fieuzal 2011,Wine,Red Wine,"France, Bordeaux",750,59.85,29,21750,"173 565,00 $"
399782,Dubreuil-Fontaine Corton-Bressandes Grand Cru 2011,Wine,Red Wine,"France, Burgundy",750,95.0,29,21750,"275 500,00 $"
127951,Recanati Yasmin Red Cabernet Sauvignon / Merlot Kp M,Wine,Red Wine,"Israel, Galilee",750,17.95,29,21750,"52 055,00 $"
705491,Gaja Costa Russi 2009,Wine,Red Wine,"Italy, Piedmont",750,520.0,29,21750,"1 508 000,00 $"
405795,Cave Des Grands Crus Blancs Mâcon-Vinzelles 2013,Wine,White Wine,"France, Burgundy",750,17.95,29,21750,"52 055,00 $"
505875,Château Pichon Longueville Comtesse de Lalande 2005,Wine,Red Wine,"France, Bordeaux",750,215.0,29,21750,"623 500,00 $"
676783,Faxe Strong,Beer,Lager,"Denmark, Region Not Specified",500,2.85,43,21500,"12 255,00 $"
256347,Château Guiraud 2010,Wine,White Wine,"France, Bordeaux",375,39.85,57,21375,"227 145,00 $"
387571,Cave de Ribeauvillé Terroirs Reserve Riesling 2008,Wine,White Wine,"France, Alsace",750,19.95,28,21000,"55 860,00 $"
54098,Zolo Reserve Cabernet Sauvignon 2012,Wine,Red Wine,"Argentina, Mendoza",750,17.95,28,21000,"50 260,00 $"
193284,Château Clos Marsalette Blanc 2009,Wine,White Wine,"France, Bordeaux",750,39.85,28,21000,"111 580,00 $"
375048,Evening Land Eola-Amity Hills Chardonnay 2011,Wine,White Wine,"USA, Oregon",750,58.95,28,21000,"165 060,00 $"
394106,Rancourt Meritage 2009,Wine,Red Wine,"Canada, Ontario",750,20.0,28,21000,"56 000,00 $"
344143,Champy Pernand-Vergelesses en Caradeux 1Er Cru 2011,Wine,White Wine,"France, Burgundy",750,49.95,28,21000,"139 860,00 $"
353524,Aroa Jauna Crianza 2008,Wine,Red Wine,"Spain, Navarra",750,17.75,28,21000,"49 700,00 $"
294843,Pür Likör Spice Blood Orange Liqueur,Spirits,Liqueur/Liquor,"Germany, Region Not Specified",750,42.75,28,21000,"119 700,00 $"
66399,Moillard Tradition Pinot Noir Bourgogne 2012,Wine,Red Wine,"France, Burgundy",750,24.95,28,21000,"69 860,00 $"
400770,Manzoni Big'd Big Barolo 2007,Wine,Red Wine,"Italy, Piedmont",750,107.0,28,21000,"299 600,00 $"
400838,Schloss Saarstein Serrig Schloss Saarsteiner Riesling Spätlese 2011,Wine,White Wine,"Germany, Mosel",750,41.95,28,21000,"117 460,00 $"
285627,Ravine Vineyard Meritage,Wine,Red Wine,"Canada, Ontario",750,24.95,28,21000,"69 860,00 $"
390369,Jean Gagnerot Meursault 2011,Wine,White Wine,"France, Burgundy",750,57.95,28,21000,"162 260,00 $"
379081,Finca Flichman Paisaje de Tupungato Chardonnay 2012,Wine,White Wine,"Argentina, Mendoza",750,17.95,28,21000,"50 260,00 $"
18879,Hess Collection 19 Block Mountain Cuvée 2010,Wine,Red Wine,"USA, California",750,49.95,28,21000,"139 860,00 $"
401471,Dampierre Family Reserve Grand Cru Blanc de Blancs Brut Champagne 2005,Wine,Champagne,"France, Champagne",750,129.0,28,21000,"361 200,00 $"
383034,Duemani Altrovino Merlot / Cabernet Franc 2011,Wine,Red Wine,"Italy, Tuscany",750,54.0,28,21000,"151 200,00 $"
983874,Laurent-Perrier Brut Millésimé Champagne 2004,Wine,Champagne,"France, Champagne",750,84.95,28,21000,"237 860,00 $"
334292,Tilenus Pieros 2005,Wine,Red Wine,"Spain, Bierzo",750,54.75,28,21000,"153 300,00 $"
364372,Hinterbrook Pinot Noir 2010,Wine,Red Wine,"Canada, Ontario",750,19.75,28,21000,"55 300,00 $"
339184,Quinta Da Falorca Old Vines Garrafeira 2007,Wine,Red Wine,"Portugal, Dão",750,95.0,28,21000,"266 000,00 $"
294744,Eastdell Black Cab 2011,Wine,Red Wine,"Canada, Ontario",3000,49.95,7,21000,"34 965,00 $"
405449,Crystal Head Vodka,Spirits,Vodka,"Canada, Newfoundland",3000,299.2,7,21000,"209 440,00 $"
333997,Bota Box Chardonnay,Wine,White Wine,"USA, California",500,6.95,41,20500,"28 495,00 $"
322578,Nogne O Saison,Beer,Ale,"Norway, Region Not Specified",500,4.84,41,20500,"19 844,00 $"
606764,Arboleda Single Vineyard Cabernet Sauvignon 2012,Wine,Red Wine,"Chile, Aconcagua Valley",750,19.95,27,20250,"53 865,00 $"
299859,Maison Roche de Bellene Cuvée Réserve Pinot Noir Bourgogne 2012,Wine,Red Wine,"France, Burgundy",750,21.95,27,20250,"59 265,00 $"
181321,La Velona Brunello Di Montalcino 2008,Wine,Red Wine,"Italy, Tuscany",750,39.95,27,20250,"107 865,00 $"
320333,Gran Centenario Reposado,Spirits,Tequila,"Mexico, Region Not Specified",750,25.95,27,20250,"70 065,00 $"
724328,Cantele Salice Salentino Riserva 2010,Wine,Red Wine,"Italy, Puglia",750,14.95,27,20250,"40 365,00 $"
201939,Château Palmer 2009,Wine,Red Wine,"France, Bordeaux",750,534.85,27,20250,"1 444 095,00 $"
396630,Trapiche Terroir Series Trio Pack Malbec 2010,Wine,Red Wine,"Argentina, Mendoza",2250,107.0,9,20250,"96 300,00 $"
118901,Domaine Henri Gouges Nuits-Saint-Georges Villages 2011,Wine,Red Wine,"France, Burgundy",750,55.0,27,20250,"148 500,00 $"
391805,Domaine Hamelin Beauroy Chablis 1Er Cru 2011,Wine,White Wine,"France, Burgundy",750,29.95,27,20250,"80 865,00 $"
184721,Courvoisier VS Gift Pack With Snifter,Spirits,Cognac / Armagnac,"France, Cognac",750,59.95,27,20250,"161 865,00 $"
374280,Domaine de La Valériane Vieilles Vignes Côtes Du Rhône 2012,Wine,Red Wine,"France, Rhône",750,17.95,27,20250,"48 465,00 $"
142133,Teleki Villányi Kékfrankos 2012,Wine,Red Wine,Hungary,750,13.95,27,20250,"37 665,00 $"
410936,Glenmorangie Tùsail Highland Single Malt,Spirits,Whisky/Whiskey,"United Kingdom, Scotland",750,177.95,27,20250,"480 465,00 $"
231282,Ken Forrester Old Vine Reserve Chenin Blanc 2012,Wine,White Wine,"South Africa, Stellenbosch",750,17.95,27,20250,"48 465,00 $"
216457,Pietra Pura Mandus Primitivo Di Manduria,Wine,Red Wine,"Italy, Puglia",750,15.95,27,20250,"43 065,00 $"
344945,Gosset Grande Réserve Brut Champagne,Wine,Champagne,"France, Champagne",750,77.95,27,20250,"210 465,00 $"
326793,Miopasso Fiano 2012,Wine,White Wine,"Italy, Sicily",750,14.95,27,20250,"40 365,00 $"
40659,Niagara College Teaching Winery Dean's List Chardonnay 2010,Wine,White Wine,"Canada, Ontario",750,27.95,27,20250,"75 465,00 $"
291823,Jacob's Creek 3-Bottle Gift Pack,Wine,Gift and Sampler Packs,"Australia, Region Not Specified",2250,22.95,9,20250,"20 655,00 $"
714048,Chehalem Ridgecrest Pinot Noir 2010,Wine,Red Wine,"USA, Oregon",750,57.0,27,20250,"153 900,00 $"
205963,Domaine Jean-Marc Morey Chassagne-Montrachet Les Chenevottes 1Er Cru 2011,Wine,White Wine,"France, Burgundy",750,88.0,27,20250,"237 600,00 $"
410902,Tullibardine 20-Year-Old Highland Single Malt,Spirits,Whisky/Whiskey,"United Kingdom, Scotland",750,299.95,27,20250,"809 865,00 $"
298950,Château Grand Corbin-Despagne 2011,Wine,Red Wine,"France, Bordeaux",750,49.85,27,20250,"134 595,00 $"
359919,Kerpen Wehlener Sonnenuhr Riesling Auslese 2010,Wine,White Wine,"Germany, Mosel",750,45.0,27,20250,"121 500,00 $"
387498,The Glenlivet Nadurra Oloroso,Spirits,Whisky/Whiskey,"United Kingdom, Scotland",750,84.95,27,20250,"229 365,00 $"
17764,Hecht & Bannier Minervois 2011,Wine,Red Wine,"France, Midi",750,20.95,27,20250,"56 565,00 $"
